ELESWARAPU U|01:450:101:01|3.83|3.56|3.19|3.78|3.92|3.04|3.21|2.85|3.23|3.21
BALM Roger|01:450:102:01|4.30|3.97|3.56|4.00|3.92|3.34|3.16|2.70|3.51|3.39
RBALM R|01:450:103:01|4.37|4.30|4.10|4.29|4.13|3.81|3.67|3.13|3.86|3.80
MYERS J|01:450:211:01|4.71|4.71|4.42|4.71|4.78|4.09|4.13|4.04|4.58|4.39
WOODS|01:450:240:01|2.64|3.08|3.08|3.08|3.32|2.68|2.96|3.20|2.69|2.77
JMITCHELL J|01:450:262:01|4.43|4.43|4.57|4.14|4.43|4.14|4.29|3.71|3.86|4.50
ARENNERMALM A|01:450:320:01|4.33|4.40|4.20|4.73|4.87|4.20|4.33|3.93|4.33|4.20
LSCHNEIDER L|01:450:322:01|4.07|4.33|4.27|4.07|4.00|3.60|4.20|3.73|4.00|3.93
JMITCHELL J|01:450:334:01|4.27|4.04|3.65|4.04|3.78|3.22|3.50|3.17|3.50|3.50
SIEGEL M|01:450:356:01|4.38|4.63|4.13|4.38|4.50|4.25|4.50|4.50|5.00|4.88
LEICHENKO R|01:450:370:01|4.63|4.77|4.53|4.77|4.80|4.33|4.23|4.25|4.52|4.34
ARENNERMALM A|01:450:404:01|4.67|4.62|4.33|4.92|4.92|4.62|4.31|3.85|4.54|4.31
RBALM R|01:450:492:02|5.00|4.89|4.78|4.89|5.00|4.56|4.56|4.44|4.89|5.00
|NONE|4.89|4.78|4.89|4.56|4.56|4.44|4.89|5.00
