Athanassakis Y.|01:988:101:01|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
Asaka I.|01:988:101:02|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
Galan S.|01:988:101:04|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
|01:988:101:10|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
Rodgers Y.|01:988:101:13|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
Otasevic S.|01:988:101:17|4.27|4.33|4.34|4.46|4.34|4.05|4.08|3.32|4.04|4.01
Sanon L.|01:988:130:01|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
|01:988:130:02|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
Gougon D.|01:988:130:04|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
Beetham G.|01:988:130:05|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
Reyes R.|01:988:130:06|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
Gough E.|01:988:130:07|4.53|4.61|4.54|4.71|4.57|4.49|4.44|3.35|4.48|4.33
Rajan J.|01:988:202:01|4.56|4.78|4.70|5.00|4.81|4.52|4.67|3.81|4.56|4.56
Jackson-Brewer K.|01:988:206:01|4.00|4.30|4.40|4.45|4.10|4.20|4.45|4.15|4.37|4.42
Yans V.|01:988:212:01|3.81|4.10|4.10|4.52|4.52|4.10|3.95|3.81|3.76|3.67
Mackendrick N.|01:988:216:01|4.69|4.58|4.52|4.60|4.60|4.47|4.38|3.90|4.44|4.38
Jackson-Brewer K.|01:988:235:01|4.47|4.60|4.53|4.60|4.67|4.47|4.53|4.33|4.07|4.13
Read C.|01:988:240:01|5.00|5.00|5.00|4.00|4.00|5.00|5.00|5.00|4.00|5.00
Feinberg M.|01:988:260:01|4.82|4.64|4.64|4.64|4.64|4.45|4.64|4.27|4.45|4.55
Springer K|01:988:272:02|4.82|4.85|4.72|4.82|4.77|4.62|4.51|4.23|4.67|4.61
Angevine S.|01:988:299:01|4.75|4.75|5.00|5.00|4.75|4.75|5.00|4.50|4.75|5.00
Wigginton C.|01:988:301:01|4.81|4.62|4.05|4.33|4.24|4.00|4.24|3.76|4.29|4.10
Gossy M.|01:988:302:01|4.62|4.86|4.91|4.82|4.91|4.77|4.68|4.45|4.82|4.68
Rizzo D.|01:988:307:01|4.92|4.83|4.58|4.83|4.42|4.67|4.67|4.00|4.75|4.75
Boyer Terri|01:988:309:02|4.68|4.74|4.58|4.68|4.74|4.47|4.68|3.79|4.63|4.63|4.85|4.69|4.31|4.77|5.00|3.08
Alidou|01:988:312:01|4.86|4.86|4.86|5.00|5.00|5.00|4.71|4.43|4.57|4.71
Athanassakis Y.|01:988:317:01|4.69|4.46|4.38|4.69|4.46|4.31|4.38|3.54|4.31|4.31
Stone-Cadena|01:988:322:01|4.00|4.31|4.46|4.54|4.64|4.31|4.54|4.46|4.69|4.38
FISHBEIN LESLIE|01:988:325:01|4.91|4.75|4.55|4.83|4.50|4.08|4.67|4.00|4.50|4.40|4.08|4.67|4.17
Schuller K.|01:988:329:01|4.67|5.00|5.00|5.00|5.00|4.67|4.67|4.00|4.67|4.00
