BUDD TRACY|01:355:098:07|4.58|4.53|4.60|4.70|4.59|4.49|4.50|3.41|4.59|4.41|4.64|4.53|4.61|4.84|4.09|4.52|4.67|3.72|4.38
CUSUMANO RICHARD|01:355:098:09|4.58|4.53|4.60|4.70|4.59|4.49|4.50|3.41|4.59|4.41|4.64|4.53|4.61|4.84|4.09|4.52|4.67|3.72|4.38
ABBOUD ROBERT|01:355:098:13|4.58|4.53|4.60|4.70|4.59|4.49|4.50|3.41|4.59|4.41|4.64|4.53|4.61|4.84|4.09|4.52|4.67|3.72|4.38
ABBOUD ROBERT|01:355:098:15|4.58|4.53|4.60|4.70|4.59|4.49|4.50|3.41|4.59|4.41|4.64|4.53|4.61|4.84|4.09|4.52|4.67|3.72|4.38
GOLDFARB SARAH|01:355:100:02|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
GOLDFARB SARAH|01:355:100:04|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
GREGORIAN ALINA|01:355:100:06|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
GREGORIAN ALINA|01:355:100:07|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
MOORE ROSEMARY|01:355:100:09|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
MOORE ROSEMARY|01:355:100:12|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
GOELLER MICHAEL|01:355:100:13|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
OSULLIVAN AMANDA|01:355:100:15|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
DEXHEIMER LYNDA|01:355:100:20|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
DEXHEIMER LYNDA|01:355:100:21|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
WILFORD KATHLEEN|01:355:100:25|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
CANTOR DONNA|01:355:100:26|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
NEVIUS JAMES|01:355:100:29|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
WILFORD KATHLEEN|01:355:100:31|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
NELSON CARL|01:355:100:33|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
GAYDUKOVA ALLA|01:355:100:37|4.47|4.42|4.35|4.54|4.16|4.11|4.10|2.66|4.27|4.04|4.41|4.19|4.17|4.78|3.71|4.44|4.51|3.79|4.14
