ZEHALA              M|01:355:098:01|5.00|4.75|4.50|4.75|4.75|4.50|4.75|3.75|4.75|4.00|4.75|5.00|4.75|4.75|4.67|4.50|4.75|3.75|4.25
ZEHALA              M|01:355:100:09|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
KALTEISSEN          K|01:355:100:16|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
YASKOVA             Y|01:355:100:61|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
KALTEISSEN          K|01:355:100:62|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
YAKSOVA             Y|01:355:100:63|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
DEXHEIMER           L|01:355:100:64|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
NEVIUS              J|01:355:100:70|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
TUPPER              L|01:355:100:70|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
NELSON              C|01:355:100:71|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
ABBOUD              R|01:355:100:72|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
NELSON              C|01:355:100:73|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
DEXHEIMER           L|01:355:100:74|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
ABBOUD              R|01:355:100:76|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
NEVIUS              J|01:355:100:79|4.67|4.62|4.52|4.67|4.22|4.37|4.36|2.97|4.44|4.20|4.58|4.42|4.56|4.74|3.89|4.55|4.69|3.93|4.39
ALLEN               D|01:355:101:00|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
CANTOR              D|01:355:101:00|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
KAREMAN             D|01:355:101:00|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
JAFFEFOGER          M|01:355:101:03|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
SMITH               L|01:355:101:05|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
MASIELLO            R|01:355:101:05|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
SMITH               L|01:355:101:06|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
CHOWDHURY           N|01:355:101:08|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
KAREMAN             D|01:355:101:08|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
YORDANOVA           T|01:355:101:09|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
ZUBERNIZ            E|01:355:101:09|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
STANTON             D|01:355:101:10|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
ALMS                A|01:355:101:10|4.56|4.48|4.31|4.56|4.17|4.16|3.98|2.51|4.31|3.81|4.45|4.14|4.30|4.77|3.70|4.40|4.49|3.90|4.14
