ZBAIDA S|01:160:128:01|4.20|3.73|3.81|4.20|4.26|3.46|3.60|2.74|3.63|3.49
MARVASTI S|01:160:160:01|3.74|3.73|3.55|3.89|3.70|3.31|3.19|3.23|3.29|3.20
HOVE E|01:160:160:01|3.74|3.73|3.55|3.89|3.70|3.31|3.19|3.23|3.29|3.20
HOVE E|01:160:160:12|3.74|3.73|3.55|3.89|3.70|3.31|3.19|3.23|3.29|3.20
MARVASTI S|01:160:160:12|3.74|3.73|3.55|3.89|3.70|3.31|3.19|3.23|3.29|3.20
VASSILIAN A|01:160:161:01|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Porcja R|01:160:161:01|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Petrone L|01:160:161:02|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Petrone L|01:160:161:06|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Porcja R|01:160:161:07|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
RABEONY M|01:160:161:07|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Rabeony M|01:160:161:08|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Petrone L|01:160:161:09|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Langowski B|01:160:161:11|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Porcja R|01:160:161:12|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Petrone L|01:160:161:13|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Porcja R|01:160:161:14|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Rabeony M|01:160:161:15|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
Langowski B|01:160:161:16|4.32|4.17|4.29|4.36|4.17|4.01|3.90|3.40|4.03|3.69
SIEGEL D|01:160:162:01|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
KROGH-JESPERSEN|01:160:162:01|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Agarwal R|01:160:162:01|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:02|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:03|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Agarwal R|01:160:162:04|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Guerra F|01:160:162:05|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Guerra F|01:160:162:06|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:07|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:08|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Guerra F|01:160:162:11|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Tavss E|01:160:162:13|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sethi K|01:160:162:13|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sethi K|01:160:162:14|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|01:160:162:15|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|01:160:162:16|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Onyia N|01:160:162:17|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
SIEGEL D|01:160:162:17|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
KROGH-JESPERSEN|01:160:162:17|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Onyia N|01:160:162:19|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sangari  H|01:160:162:22|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Onyia N|01:160:162:23|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Onyia N|01:160:162:25|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sangari  H|01:160:162:26|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sangari  H|01:160:162:30|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Sethi K|01:160:162:31|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Holt Tom|01:160:162:33|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:34|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Agarwal R|01:160:162:35|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|01:160:162:36|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
KIMMEL Paul|01:160:162:37|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Holt Tom|01:160:162:37|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Kimmel Jane|01:160:162:38|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Shin Y|01:160:162:39|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Kimmel Jane|01:160:162:40|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Hove E|01:160:162:41|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
VASSILIAN A|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Carlson D|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Marky N|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Carlson D|NONE|3.99|3.62|3.58|3.72|3.79|3.44|3.51|3.36|3.47|3.27
Krenos J|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
KRENOS J|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
COTTER M|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
KRENOS J|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
Cotter M|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
COTTER M|NONE|4.34|4.19|3.81|4.58|4.32|4.06|4.12|3.67|4.03|3.99
Coa Bonan|01:160:171:03|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Longle Ma|01:160:171:04|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Dissanayake Thakshila|01:160:171:07|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Longle Ma|01:160:171:17|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Dissanayake Thakshila|01:160:171:23|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Zhang Sisi|01:160:171:24|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
Zhang Sisi|01:160:171:30|4.31|4.09|3.89|4.14|3.79|3.84|3.65|3.35|3.92|3.52
MARVASTI S|01:160:251:01|4.30|4.28|4.13|4.43|4.18|4.12|4.03|4.12|4.19|3.90
TAYLOR J|01:160:307:01|4.69|4.57|4.36|4.66|4.25|4.24|4.18|3.28|4.52|4.03
Seidel D|01:160:308:31|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
O'CONNOR P|01:160:308:31|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Boikess R|01:160:308:31|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Boikess R|01:160:308:35|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
O'CONNOR  P|01:160:308:41|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Seidel D|01:160:308:41|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Boikess R|01:160:308:41|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Boikess R|01:160:308:51|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
O'Connor P|01:160:308:55|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Seidel D|01:160:308:55|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
Boikess R|01:160:308:55|4.31|4.14|3.87|4.12|3.90|3.88|3.96|3.45|3.96|3.63
JIMENEZ L|01:160:309:03|4.12|4.17|3.70|4.11|3.63|3.67|3.89|3.86|3.79|3.79
Zhackhina A|01:160:311:06|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
GOVINDARAJOO G|01:160:311:07|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Reeves D|01:160:311:14|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Liu M|01:160:311:20|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
GOVINDARAJOO G|01:160:311:23|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Gu L|01:160:311:24|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Ghosal S|01:160:311:25|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Hu Z|01:160:311:30|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
Reeves D|01:160:311:31|4.52|4.33|3.90|4.32|3.98|3.88|3.93|3.26|4.09|3.71
