RENNERMALM A|01:450:101:01|3.53|3.47|3.33|3.86|3.59|2.84|2.91|2.70|2.99|2.89
BARNES M|01:450:205:01|4.37|4.50|4.38|4.57|4.65|4.17|4.02|3.57|4.37|4.30
SCHNEIDER L|01:450:211:01|4.47|4.68|4.37|4.79|4.42|4.32|4.53|4.00|4.37|4.21
SHIH M|01:450:240:01|4.37|3.94|3.73|4.15|4.32|3.46|3.58|3.42|3.54|3.54
MITCHELL J|01:450:311:01|4.53|4.13|3.88|4.13|3.97|3.38|3.66|3.59|3.59|3.47
STMARTIN K.|01:450:321:01|4.56|4.50|4.33|4.78|4.28|4.11|4.22|4.22|4.39|4.17
STMARTIN|01:450:321:02|4.56|4.50|4.33|4.78|4.28|4.11|4.22|4.22|4.39|4.17
LEICHENKO R|01:450:330:01|4.70|4.70|4.30|4.70|4.70|4.60|4.50|4.20|4.70|4.35
VANTINE BIRKENHOLTZ J|01:450:341:01|3.95|3.58|3.79|3.74|3.26|3.32|3.68|3.26|3.33|3.47
SIEGEL M|01:450:355:01|4.36|4.93|4.86|4.86|4.43|4.43|4.62|4.57|4.57|4.64
ROBINSON D|01:450:413:01|4.72|4.76|4.83|4.89|4.72|4.50|4.56|4.00|4.67|4.72
BIRKENHOLTZ T|01:450:470:01|4.67|4.79|4.53|4.67|4.73|4.40|4.40|3.47|4.40|4.13
NORDSTROM K|01:450:491:02|4.50|3.00|3.63|3.75|4.13|3.00|3.38|3.63|3.75|3.63
