ROCHA G|01:810:101:01|4.18|3.82|4.05|3.91|3.95|3.77|3.91|4.32|3.77|3.73|4.50|4.73|4.29|4.18|4.05|3.55
ROCHA G|01:810:130:01|5.00|4.00|5.00|3.50|4.50|5.00|3.50|5.00|4.00|3.50|5.00|5.00|3.50|3.50|3.50|3.00
ROCHA G|01:810:135:01|4.40|3.70|4.30|3.40|4.00|3.90|4.50|4.60|3.90|4.00|4.40|4.60|4.60|4.60|4.50|4.40
SERRA A|01:810:201:01|4.86|5.00|4.71|4.86|4.86|4.86|4.71|4.00|4.71|4.71|5.00|4.86|4.71|4.57|4.57|3.83
SERRA A|01:810:203:01|2.50|1.50|3.00|2.50|2.50|3.50|3.00|3.00|4.50|4.00|5.00|5.00|4.00|4.00|4.00|4.00
ROTHWELL P|01:810:240:01|3.75|3.50|3.63|3.50|3.00|3.38|3.50|3.50|3.75|3.63|5.00|5.00|4.50|4.17|4.17|4.13
GONZAGOWSKI STEVEN|01:810:242:01|4.38|4.50|4.63|4.38|4.29|4.13|4.13|3.57|4.25|4.25|4.50|4.71|3.57|3.83|3.29|4.00
SERRA A|01:810:250:01|4.75|5.00|5.00|5.00|4.25|4.75|4.75|4.25|5.00|4.50|4.50|5.00|4.33|4.33|4.00|4.67
BRAGAPINTO C|01:810:340:01|2.67|3.33|2.67|3.33|3.80|2.17|3.00|4.83|2.17|2.40|4.17|3.50|3.33|2.83|3.00|2.67
SERRA A|01:810:492:01|4.89|4.67|5.00|4.89|4.67|4.67|4.67|4.33|4.78|4.67|4.67|5.00|4.57|4.43|4.57|4.44
