Coiner-Collier Susan|01:070:101:01|3.83|4.04|4.03|4.19|4.11|3.77|3.72|3.49|3.76|3.62
Magana Rocio|01:070:101:01|3.83|4.04|4.03|4.19|4.11|3.77|3.72|3.49|3.76|3.62
Coiner-Collier Susan|01:070:101:03|3.83|4.04|4.03|4.19|4.11|3.77|3.72|3.49|3.76|3.62
Coiner-Collier Susan|01:070:101:12|3.83|4.04|4.03|4.19|4.11|3.77|3.72|3.49|3.76|3.62
Heinrich Adam|01:070:102:01|4.27|4.13|3.90|4.18|4.26|3.76|3.97|3.53|3.85|3.79
Lewis Jason|01:070:105:01|4.60|4.49|4.36|4.59|4.35|4.22|4.28|3.87|4.40|4.18
Harel Assaf|01:070:108:01|4.82|4.70|4.57|4.78|4.68|4.51|4.48|3.77|4.66|4.52
Black Steven|01:070:108:01|4.82|4.70|4.57|4.78|4.68|4.51|4.48|3.77|4.66|4.52
Harel Assaf|01:070:108:02|4.82|4.70|4.57|4.78|4.68|4.51|4.48|3.77|4.66|4.52
Harel Assaf|01:070:108:03|4.82|4.70|4.57|4.78|4.68|4.51|4.48|3.77|4.66|4.52
Jacobson Amy|01:070:204:01|4.55|4.31|4.28|4.49|4.21|3.93|4.16|3.65|4.00|4.01
Palombit Ryne|01:070:212:01|4.74|4.65|4.83|4.65|4.43|4.52|4.83|4.04|4.57|4.36
Sherman Jamie|01:070:222:01|3.43|3.91|3.87|4.35|3.96|3.70|3.57|4.23|3.43|3.70
Woodhouse-Beye Katharine|01:070:230:01|4.50|4.38|4.06|4.69|4.69|4.19|4.25|3.88|4.00|3.69
VOGEL ERIN|01:070:240:01|4.35|4.31|4.04|4.62|4.64|3.96|3.81|3.96|4.08|3.88
Cornue Virginia|01:070:248:01|3.20|3.53|3.29|3.87|3.53|3.13|3.27|3.93|2.93|2.93
Quest Nell|01:070:291:01|3.63|3.63|3.25|4.50|4.75|3.38|3.63|2.50|3.63|3.63
Mahoney Dillon|01:070:292:01|4.60|4.73|4.80|4.73|4.73|4.60|4.60|4.33|4.60|4.43
Woodhouse-Beye Katharine|01:070:293:01|3.56|3.78|3.33|4.22|4.56|3.22|3.44|4.00|3.44|3.33
Navarro Tami|01:070:295:01|4.14|3.71|4.00|4.00|4.14|3.71|4.14|4.00|3.86|3.71
Trivers Robert|01:070:297:01|3.50|4.00|3.83|4.17|4.50|3.50|3.80|4.00|4.00|3.33
Mahoney Dillon|01:070:305:01|4.95|5.00|4.85|5.00|5.00|4.90|4.90|4.50|4.95|4.90
Sherman Jamie|01:070:307:01|3.89|4.47|4.37|4.47|4.16|4.16|4.21|4.16|4.11|4.11
Brooks Andrew|01:070:309:01|4.52|4.52|4.48|4.62|4.57|4.29|4.14|4.43|4.33|4.35
Black Steven|01:070:312:01|4.43|4.50|4.00|4.71|4.79|4.14|4.07|4.00|4.14|4.29
Magana Rocio|01:070:317:01|4.44|4.78|4.78|4.67|4.88|4.67|4.56|4.56|4.44|4.44
Schein Louisa|01:070:320:01|3.50|3.50|3.29|3.36|3.29|3.50|3.43|3.50|2.79|2.93
Cronk Lee|01:070:325:01|4.80|4.40|4.50|4.30|4.20|3.80|4.20|3.70|4.30|4.20
Cronk Lee|01:070:328:01|4.77|4.62|4.38|4.85|4.69|4.38|4.38|4.00|4.62|4.54
Schrire Carmel|01:070:333:01|4.00|4.50|4.50|4.00|3.50|3.50|4.50|4.50|4.50|5.00
VOGEL ERIN|01:070:348:01|4.86|5.00|5.00|4.86|4.71|4.86|4.71|4.71|4.71|4.57
Trivers Robert|01:070:349:01|4.25|4.44|4.56|4.50|4.75|4.25|4.63|4.20|4.38|4.44
Cachel Susan|01:070:356:01|3.63|4.00|3.63|4.38|4.63|3.38|3.75|4.25|3.63|3.63
Scott Robert|01:070:358:01|4.31|4.38|4.50|4.50|4.56|4.50|4.69|4.19|4.50|4.31
Scott Robert|01:070:359:01|4.53|4.50|4.63|4.56|4.63|4.56|4.94|4.56|4.50|4.43
Brooks Andrew|01:070:368:01|4.58|4.42|4.17|4.67|4.42|4.17|4.17|4.25|4.33|4.33
Berg Ulla|01:070:371:01|4.57|4.86|4.86|5.00|4.67|4.71|5.00|4.71|4.86|4.71
Mahoney Dillon|01:070:374:01|5.00|5.00|5.00|5.00|4.90|5.00|4.90|4.20|4.90|4.90
Hodgson Dorothy|01:070:379:01|4.89|4.50|4.67|4.44|4.44|4.61|4.83|3.94|4.56|4.67
Lewis Jason|01:070:392:01|4.36|4.73|4.64|4.73|4.73|4.55|4.82|4.09|4.64|4.36
Feibel Craig|01:070:394:01|4.83|4.83|4.58|4.83|4.75|4.75|4.75|4.42|4.75|4.67
Harris Jack W.|01:070:412:01|4.80|4.80|5.00|5.00|5.00|5.00|4.80|4.80|5.00|4.80
Schrire Carmel|01:070:426:01|4.75|5.00|5.00|4.50|4.50|4.75|5.00|4.25|4.75|4.67
