Lawrence Sheila|01:960:211:01|4.01|3.86|3.65|4.02|4.00|3.47|3.46|3.04|3.56|3.51
Srinivasan Surya|01:960:211:02|4.01|3.86|3.65|4.02|4.00|3.47|3.46|3.04|3.56|3.51
Tyler David|01:960:212:01|4.43|4.43|4.21|4.36|4.61|4.14|4.11|3.86|4.11|4.14
Sklar Michael|01:960:285:01|4.34|4.02|3.96|4.08|4.17|3.93|3.89|3.21|4.01|3.90
Moondra Shyam|01:960:285:03|4.34|4.02|3.96|4.08|4.17|3.93|3.89|3.21|4.01|3.90
Moondra Shyam|01:960:285:04|4.34|4.02|3.96|4.08|4.17|3.93|3.89|3.21|4.01|3.90
Popel George|01:960:285:05|4.34|4.02|3.96|4.08|4.17|3.93|3.89|3.21|4.01|3.90
Singh Kesar|01:960:379:01|4.16|4.22|3.93|4.43|4.53|3.77|3.73|3.21|3.90|3.89
Kolassa John|01:960:379:02|4.16|4.22|3.93|4.43|4.53|3.77|3.73|3.21|3.90|3.89
Strawderman William|01:960:381:01|4.30|4.00|3.76|4.38|4.55|3.71|4.14|4.30|3.90|3.95
Cohen Arthur|01:960:384:01|4.30|4.41|4.10|4.59|4.79|3.79|4.00|4.34|3.86|4.07
Lawrence Sheila|01:960:401:01|4.56|4.56|4.13|4.63|4.56|4.12|3.94|3.25|4.24|4.08
Singh Kesar|01:960:401:03|4.56|4.56|4.13|4.63|4.56|4.12|3.94|3.25|4.24|4.08
Miniere Michael|01:960:401:04|4.56|4.56|4.13|4.63|4.56|4.12|3.94|3.25|4.24|4.08
Mardekian Jack|01:960:463:01|4.26|4.00|3.71|4.15|4.38|3.59|3.79|3.97|3.71|3.71
Cabrera Javier|01:960:486:01|3.14|3.10|3.07|3.48|2.83|2.52|2.79|3.14|2.62|2.86
