HEWITT NANCY|01:512:103:01|4.64|4.52|4.34|4.55|4.22|4.06|4.16|3.88|4.26|4.10
HEWITT NANCY|01:512:103:03|4.64|4.52|4.34|4.55|4.22|4.06|4.16|3.88|4.26|4.10
FINGER|01:512:103:09|4.64|4.52|4.34|4.55|4.22|4.06|4.16|3.88|4.26|4.10
MITTELSTADT|01:512:104:01|4.50|4.37|4.37|4.49|3.92|4.04|4.07|4.05|4.18|4.05
REED J|01:512:104:03|4.50|4.37|4.37|4.49|3.92|4.04|4.07|4.05|4.18|4.05
HEWITT|NONE|4.71|4.64|4.43|4.71|4.43|4.00|4.29|3.54|4.36|4.21
YANS|01:512:278:01|3.23|3.42|3.30|3.89|3.85|2.94|3.12|4.12|2.83|2.98
PIETRUSKA|01:512:304:01|4.82|4.82|4.63|4.82|4.56|4.65|4.65|4.12|4.53|4.65
CHASE R|01:512:306:01|4.00|4.56|4.48|4.70|4.33|4.19|4.07|4.15|3.96|3.96
GILLETTE|01:512:310:01|4.47|3.84|4.11|3.53|3.28|3.16|4.11|4.00|3.37|3.63
FASS|01:512:312:01|4.42|4.11|4.33|4.31|3.64|3.81|3.97|4.00|4.00|3.94
MARKOWITZ|01:512:316:01|3.24|3.76|3.44|4.08|3.92|3.44|3.28|4.04|3.32|3.36
SCHREPFER|01:512:320:01|4.17|4.46|4.06|4.71|4.54|3.86|3.94|3.57|4.03|3.94
GRIPPALDI|01:512:347:01|4.85|4.75|4.52|4.63|4.48|4.35|4.58|4.40|4.44|4.54
FOGLESONG|01:512:354:01|4.91|4.84|4.70|4.74|4.51|4.64|4.70|4.28|4.67|4.58
ADAS|01:512:355:01|4.67|4.67|4.71|4.73|4.69|4.55|4.55|4.49|4.69|4.54
MOLNAR|01:512:356:01|4.67|4.48|4.45|4.67|4.55|4.48|4.69|4.36|4.50|4.57
MURCH|01:512:364:01|4.80|4.75|4.90|4.75|4.95|4.75|4.70|4.16|4.65|4.74
LEARS|01:512:374:01|4.41|4.48|4.45|4.50|3.93|4.28|4.38|3.93|4.38|4.34
MARKOWITZ N|01:512:377:01|3.91|4.17|4.02|4.43|4.26|3.79|3.85|4.02|3.72|3.74
ROGERS|01:512:377:03|3.91|4.17|4.02|4.43|4.26|3.79|3.85|4.02|3.72|3.74
ADAMS|01:512:378:01|4.00|2.50|3.50|3.17|2.25|2.17|2.60|2.83|2.17|3.17
LEBSOCK|01:512:380:01|3.65|4.50|4.06|4.30|4.50|3.80|3.65|3.85|3.90|3.85
NEBEKER F|01:512:395:01|5.00|4.89|4.89|5.00|4.78|4.89|4.72|3.94|5.00|4.83
