HAMILTON L|01:830:101:01|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
BRILL G|01:830:101:03|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
KILIANSKI S|01:830:101:06|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
BRILL G|01:830:101:07|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
WEST M|01:830:101:10|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
MUSUMECI T|01:830:101:13|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
BRILL G|NONE|4.57|4.35|4.22|4.37|4.22|3.98|4.10|3.87|4.07|4.03
Cernikovsky D|01:830:200:01|4.22|4.05|3.73|4.09|4.19|3.73|3.94|2.79|3.81|3.73
ACKROFF J|01:830:200:01|4.22|4.05|3.73|4.09|4.19|3.73|3.94|2.79|3.81|3.73
Cernikovsky D|01:830:200:02|4.22|4.05|3.73|4.09|4.19|3.73|3.94|2.79|3.81|3.73
ACKROFF J|01:830:200:12|4.22|4.05|3.73|4.09|4.19|3.73|3.94|2.79|3.81|3.73
LEYTON M|01:830:201:02|4.75|4.61|4.53|4.73|4.50|4.42|4.19|3.95|4.42|4.44
LEYTON M|01:830:250:01|4.52|4.40|4.29|4.60|4.42|4.04|3.93|3.93|4.14|4.09
TORRES E|01:830:301:01|4.57|4.51|4.44|4.62|4.60|4.27|4.28|3.84|4.36|4.31
AITKIN C|01:830:301:02|4.57|4.51|4.44|4.62|4.60|4.27|4.28|3.84|4.36|4.31
MCGANN JOHN|01:830:301:08|4.57|4.51|4.44|4.62|4.60|4.27|4.28|3.84|4.36|4.31
INGATE M|01:830:305:01|4.35|4.24|3.93|4.25|3.99|3.72|3.80|3.53|3.81|3.73
FELDMAN J|01:830:305:03|4.35|4.24|3.93|4.25|3.99|3.72|3.80|3.53|3.81|3.73
INGATE M|01:830:305:04|4.35|4.24|3.93|4.25|3.99|3.72|3.80|3.53|3.81|3.73
ACKROFF J|01:830:305:05|4.35|4.24|3.93|4.25|3.99|3.72|3.80|3.53|3.81|3.73
Wang|01:830:306:10|4.15|4.19|3.81|4.37|4.21|3.57|3.63|3.35|3.75|3.67
MAYHEW E|01:830:310:02|4.30|4.32|4.20|4.45|4.37|3.98|4.11|4.02|3.97|3.99
