GIRTEN K|01:350:219:01|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
TRANTER K|01:350:219:03|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
KALTER B|01:350:219:04|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
KALTER B|01:350:219:05|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
WILLIAMS CAROLYN|01:350:219:06|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
GLICK J|01:350:219:12|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
ROGERS J|01:350:219:15|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
WALLING W|01:350:219:19|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
MAITRA E|01:350:219:20|4.31|4.25|4.05|4.33|4.12|3.85|3.88|3.65|3.89|3.86|4.28|3.18|3.68|3.68|3.70|4.08
CHALOUPKA A|01:350:220:01|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
CHO H|01:350:220:02|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
JOSEPHS K|01:350:220:05|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
SMITH R|01:350:220:06|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
IGLESIAS L|01:350:220:07|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
DASGUPTA ANANNYA|01:350:220:14|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
BENZON P|01:350:220:20|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
BLAKE NICOLA|01:350:220:21|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
COLLINS CORNELIUS|01:350:220:22|4.02|3.86|3.81|4.15|3.93|3.56|3.54|3.90|3.67|3.60|4.00|3.02|3.52|3.97|3.88|4.23
MANGANARO MARC|01:350:226:71|4.89|4.88|4.22|4.89|4.61|4.39|4.47|4.06|4.59|4.41|4.69|3.07|3.69|3.88|3.93|4.69
ALLEN DEBORAH|01:350:228:01|3.89|3.93|3.93|4.29|4.48|3.86|4.14|3.93|3.78|3.88|4.27|3.68|4.10|3.80|4.20|4.50
GLISERMAN MARTIN|01:350:251:01|4.68|4.82|4.68|4.93|4.79|4.57|4.23|3.73|4.64|4.58|4.63|3.20|3.36|3.97|3.61|4.09
NAKLEY SUSAN|01:350:301:01|3.55|3.22|3.67|3.68|3.52|3.23|3.81|3.32|3.18|3.26|3.53|3.56|3.50|3.50|4.00|4.50
SCANLON LAWRENCE|01:350:302:01|4.41|4.61|4.38|4.69|4.20|4.17|4.26|3.37|4.36|4.23|4.10|3.11|3.32|3.92|3.55|4.12
COTTERILL ANNE|01:350:304:01|4.39|4.42|4.21|4.63|4.50|4.22|4.00|3.47|4.33|4.21|4.77|3.37|3.88|3.90|3.90|4.31
MCDOWELL D|01:350:306:01|4.97|4.90|4.68|4.90|4.50|4.53|4.38|3.28|4.80|4.60|4.82|3.00|4.31|4.00|3.89|4.25
GALPERIN WILLIAM|01:350:308:01|4.02|3.96|4.20|3.91|3.96|3.62|3.87|3.72|3.80|3.82|3.03|2.46|3.12|3.44|3.33|4.23
SMITH CAROL|01:350:312:01|4.50|4.44|4.39|4.53|4.44|4.11|4.35|4.33|4.22|4.22|4.61|3.06|3.24|4.00|4.06|4.17
DILORETO SONIA|01:350:315:01|4.53|4.58|4.00|4.84|4.68|4.17|4.11|2.78|4.33|4.06|4.59|2.88|3.00|4.12|3.94|4.40
HARRIS Y|01:350:319:01|3.56|4.25|3.94|4.07|3.64|3.53|3.13|4.00|3.56|3.20|4.29|3.71|3.62|3.62|3.86|4.00
BARTELS EMILY|01:350:323:01|4.81|4.55|4.75|4.72|4.61|4.54|4.56|4.09|4.73|4.63|3.84|2.42|3.30|3.89|3.67|4.45
LEVAO RONALD|01:350:323:02|4.81|4.55|4.75|4.72|4.61|4.54|4.56|4.09|4.73|4.63|3.84|2.42|3.30|3.89|3.67|4.45
DAVIDSON HARRIET|01:350:338:01|4.72|4.63|4.59|4.72|4.12|4.27|4.05|4.10|4.55|4.36|4.20|2.87|3.31|3.83|3.67|4.14
IGLESIAS LUIS|01:350:340:01|4.83|4.53|4.42|4.79|3.89|4.22|4.21|3.95|4.37|4.11|4.37|3.16|3.63|3.87|4.11|4.37
CHARNEY MAURICE|01:350:343:01|4.20|4.30|4.37|4.46|4.50|4.03|3.97|4.03|4.10|4.10|3.89|2.82|3.41|3.96|3.54|4.15
BUCKLEY MATTHEW|01:350:344:01|4.93|5.00|4.93|4.96|4.59|4.79|4.73|3.79|4.89|4.79|4.23|3.72|4.50|3.93|3.88|4.20
BUCKLEY MATTHEW|01:350:346:01|4.88|4.90|4.87|4.91|4.64|4.71|4.72|4.10|4.83|4.64|4.39|3.88|4.44|4.10|4.12|4.52
DEKOVEN MARIANNE|01:350:355:01|4.50|4.61|4.38|4.77|4.41|4.10|4.04|4.12|4.33|4.26|4.00|2.71|3.49|4.19|3.65|4.07
LEMOTHE DAPHNE|01:350:371:01|3.91|4.50|4.38|4.59|4.24|4.00|4.03|3.68|3.90|3.97|3.73|3.38|3.57|3.96|4.22|4.48
PRATER TZARINA|01:350:372:01|4.96|4.57|4.57|4.71|4.30|4.43|4.38|3.71|4.67|4.42|4.94|4.71|4.88|3.76|3.65|4.12
WONG EDLIE|01:350:376:01|4.78|4.67|4.45|4.72|4.42|4.30|4.34|3.50|4.56|4.43|4.63|2.83|3.37|4.00|3.65|3.65
HOLLANDER RACHEL|01:350:383:01|4.89|4.84|4.68|4.84|4.26|4.63|4.56|4.16|4.63|4.44|4.71|3.59|4.41|4.29|4.47|4.47
