RUBIN J|01:220:102:01|4.35|4.13|3.74|4.18|4.02|3.61|3.70|3.26|3.69|3.64
BLAIR D|01:220:102:04|4.35|4.13|3.74|4.18|4.02|3.61|3.70|3.26|3.69|3.64
LEE JIYON|01:220:102:06|4.35|4.13|3.74|4.18|4.02|3.61|3.70|3.26|3.69|3.64
GU X|01:220:102:07|4.35|4.13|3.74|4.18|4.02|3.61|3.70|3.26|3.69|3.64
SHEFLIN N|01:220:103:01|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
CLARE G|01:220:103:02|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
Gigliotti Gary|01:220:103:03|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
CLARE G|01:220:103:05|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
ANAND A|01:220:103:06|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
SHEFLIN N|NONE|4.23|4.05|3.90|3.98|3.94|3.62|3.79|3.39|3.80|3.73
CHAUDHURI B|01:220:200:01|3.61|3.44|3.36|3.68|3.86|3.12|3.33|2.86|3.16|3.22
PRUSA T|01:220:300:02|4.03|3.88|3.75|3.99|3.97|3.52|3.76|3.65|3.62|3.57
CHAUDHURI B|01:220:300:06|4.03|3.88|3.75|3.99|3.97|3.52|3.76|3.65|3.62|3.57
CHAUDHURI|01:220:300:07|4.03|3.88|3.75|3.99|3.97|3.52|3.76|3.65|3.62|3.57
SHEFLIN N|01:220:301:02|4.45|4.44|4.33|4.47|4.40|4.14|4.22|4.07|4.29|4.25
STONE R|01:220:301:06|4.45|4.44|4.33|4.47|4.40|4.14|4.22|4.07|4.29|4.25
SANI M|01:220:301:08|4.45|4.44|4.33|4.47|4.40|4.14|4.22|4.07|4.29|4.25
KILLINGSWORTH|01:220:302:02|4.67|4.51|4.32|4.52|4.41|4.18|4.14|3.85|4.22|4.21
ROCKOFF H|01:220:305:01|4.39|4.26|4.18|4.51|4.51|3.82|3.95|3.74|4.18|4.15
WARMINGHAM D|01:220:308:01|4.54|4.44|4.26|4.30|4.30|4.07|4.11|4.04|4.37|4.37
DELIA D|01:220:316:01|4.76|4.79|4.50|4.82|4.71|4.37|4.47|4.03|4.66|4.58
HUGHES J|01:220:320:02|4.36|4.29|4.08|4.48|4.36|4.06|4.13|3.91|4.17|4.12
KADAMBE S|01:220:320:04|4.36|4.29|4.08|4.48|4.36|4.06|4.13|3.91|4.17|4.12
PAUL M|01:220:320:05|4.36|4.29|4.08|4.48|4.36|4.06|4.13|3.91|4.17|4.12
OLCAY N|01:220:320:10|4.36|4.29|4.08|4.48|4.36|4.06|4.13|3.91|4.17|4.12
PAUL M|01:220:321:01|3.98|3.90|3.56|4.16|4.05|3.52|3.68|3.94|3.53|3.66
GULAN A|01:220:321:03|3.98|3.90|3.56|4.16|4.05|3.52|3.68|3.94|3.53|3.66
GULAN A|01:220:321:04|3.98|3.90|3.56|4.16|4.05|3.52|3.68|3.94|3.53|3.66
PAUL M|01:220:321:06|3.98|3.90|3.56|4.16|4.05|3.52|3.68|3.94|3.53|3.66
HASSAN M|01:220:321:07|3.98|3.90|3.56|4.16|4.05|3.52|3.68|3.94|3.53|3.66
COCHRAN E|01:220:322:02|4.56|4.38|4.13|4.45|4.26|4.11|4.09|3.36|4.22|4.05
AKRAM K|01:220:322:03|4.56|4.38|4.13|4.45|4.26|4.11|4.09|3.36|4.22|4.05
PACZKOWSKI W|01:220:322:06|4.56|4.38|4.13|4.45|4.26|4.11|4.09|3.36|4.22|4.05
AKRAM K|01:220:322:13|4.56|4.38|4.13|4.45|4.26|4.11|4.09|3.36|4.22|4.05
ROCKOFF H|01:220:327:01|4.71|4.45|4.10|4.40|4.60|4.31|4.36|4.02|4.43|4.31
CLARE G|01:220:335:01|4.06|4.06|3.81|4.00|3.88|3.38|3.56|3.56|3.56|3.44
HASSAN M|01:220:336:01|4.02|4.04|3.54|4.11|4.05|3.61|3.70|3.36|3.82|3.73
BIRCHBY J|01:220:341:01|4.34|4.44|4.22|4.43|4.28|4.18|4.30|3.52|4.28|4.16
BIRCHBY J|01:220:341:02|4.34|4.44|4.22|4.43|4.28|4.18|4.30|3.52|4.28|4.16
TSURUMI H|01:220:358:01|3.33|3.40|3.40|3.33|3.13|3.20|3.27|3.40|3.07|3.20
ALTSHULER R|01:220:363:01|4.58|4.58|4.58|4.69|4.50|4.56|4.56|4.17|4.78|4.72
PACZKOWSKI W|01:220:370:01|4.17|3.67|3.75|2.67|2.18|2.75|3.50|3.75|2.83|2.83
KILLINGSWORTH|01:220:375:02|4.56|4.25|4.00|4.13|4.00|3.81|3.81|3.33|3.98|4.02
GALUNIC N|01:220:393:01|3.74|3.35|3.80|4.06|3.83|3.48|3.67|4.05|3.21|3.32
DUONG D|01:220:393:03|3.74|3.35|3.80|4.06|3.83|3.48|3.67|4.05|3.21|3.32
MIZRACH BRUCE|01:220:394:01|4.54|4.13|4.58|4.25|4.33|4.13|4.42|4.33|4.21|4.25
PERRY M|01:220:396:01|4.59|4.61|4.53|4.73|4.23|4.11|4.44|3.77|4.41|4.34
|01:220:397:01
SOPHER B|01:220:406:01|3.93|4.07|4.07|4.07|4.14|4.00|4.07|4.14|4.20|4.13
RIGDON M|01:220:407:01|4.18|4.09|4.27|4.36|4.00|4.27|4.36|3.91|4.18|3.91
HUGHES J|01:220:408:01|4.11|3.78|4.33|3.78|3.22|3.78|4.44|4.00|3.33|3.44
LANDONLANE J|01:220:421:01|4.00|3.61|3.42|3.81|3.95|3.45|3.79|4.00|3.39|3.50
SOPHER B|01:220:430:01|4.38|4.75|4.63|4.63|4.88|4.38|4.38|4.13|4.63|4.63
HUGHES J|01:220:494:01|5.00|4.00|4.33|4.14|4.00|4.50|4.71|4.57|4.14|4.14
