Phillips Matthew|01:350:219:01|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Siegel J.|01:350:219:01|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Phillips Matthew|01:350:219:02|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Diller Miriam|01:350:219:05|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Iannini C.|01:350:219:05|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Diller Miriam|01:350:219:06|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Greene Clare|01:350:219:07|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Greene Clare|01:350:219:08|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Williams C.|01:350:219:12|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Dowling W.|01:350:219:14|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Klaver R.|01:350:219:20|4.51|4.50|4.30|4.52|4.37|4.27|4.17|3.54|4.25|4.24|4.46|3.71|4.27|3.74|3.73|4.42
Becker Brian|01:350:220:01|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Persson Torleif|01:350:220:02|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Gliserman M.|01:350:220:02|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Becker Brian|01:350:220:03|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Persson Torleif|01:350:220:04|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Jones David|01:350:220:07|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Kurnick D.|01:350:220:07|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Jones David|01:350:220:08|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Barry Sean|01:350:220:10|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Gaskill N.|01:350:220:13|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Scanlon L.|01:350:220:14|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Thomas Jd.|01:350:220:21|4.59|4.55|4.50|4.64|4.43|4.49|4.36|4.14|4.44|4.34|4.48|3.69|4.31|4.13|3.96|4.22
Fulton T.|01:350:225:01|4.00|4.20|4.05|4.65|4.40|4.00|4.05|3.70|3.85|3.85|4.37|3.13|4.08|3.84|3.89|4.26
Mcgill M.|01:350:227:01|4.72|4.68|4.44|4.68|4.60|4.38|4.28|3.76|4.56|4.12|4.56|3.11|3.67|3.67|3.84|4.32
Hardin T.|01:350:251:01|4.82|4.91|4.91|4.82|4.91|4.82|4.73|4.00|4.82|4.82|4.91|4.09|4.75|3.73|4.18|4.73
Miller J.|01:350:303:01|4.39|4.13|3.87|4.17|4.78|3.61|3.70|2.70|3.70|3.57|4.65|3.24|4.00|4.04|3.61|3.87
Ellermann G|01:350:307:01|4.64|4.82|4.36|4.82|4.64|4.09|4.36|3.36|4.36|4.36|4.73|4.40|4.40|3.30|4.27|4.55
Auyoung E.|01:350:309:01|4.53|4.42|4.42|4.74|4.63|4.32|4.42|4.42|4.26|4.26|4.68|4.33|4.72|4.53|4.00|4.42
Lecourt S.|01:350:310:01|4.07|4.00|3.73|4.27|4.67|3.87|3.73|4.20|3.87|3.60|4.13|2.29|3.00|4.40|3.93|4.33
Ian M.|01:350:311:01|2.81|2.48|3.00|2.71|3.35|2.71|2.48|4.19|2.48|2.29|3.52|3.37|3.00|3.67|3.75|3.95
Jaffe-Foger M.|01:350:317:01|4.55|4.77|4.82|4.95|4.86|4.45|4.14|3.27|4.55|4.50|4.77|3.47|4.38|3.95|3.68|4.05
Ellison D.|01:350:321:01|4.59|4.88|4.88|4.88|4.88|4.82|4.59|3.35|4.65|4.29|4.59|4.00|4.62|3.71|3.94|4.35
Levao R.|01:350:322:01|4.78|4.50|4.76|4.69|4.34|4.36|4.42|4.34|4.50|4.46|3.99|3.42|4.25|4.15|3.88|4.42
